chr	start	end	strand	type	id	geneName	geneId	numberOfTranscripts	canonicalTranscriptLength	transcriptId	cdsLength	numerOfExons	exonRank	exonSpliceType
HG344_PATCH	6993081	6993084	+1	SpliceSiteRegion	exon_HG344_PATCH_6992868_6993083	LRRC23	ENSG00000268135	14	1032	ENST00000597907	729	5	3	SKIPPED
HG344_PATCH	6993081	6993084	+1	SpliceSiteRegion	exon_HG344_PATCH_6992868_6993083	LRRC23	ENSG00000268135	14	1032	ENST00000601429	693	6	2	SKIPPED
HG344_PATCH	6993533	6993535	+1	SpliceSiteAcceptor	exon_HG344_PATCH_6993535_6993602	RPL13P5	ENSG00000267877	5	1438	ENST00000601842	587	3	3	ALTTENATIVE_5SS
HG344_PATCH	6993533	6993535	+1	SpliceSiteAcceptor	exon_HG344_PATCH_6993535_6993905	RPL13P5	ENSG00000267877	5	1438	ENST00000594499	845	4	4	ALTTENATIVE_5SS
HG344_PATCH	6993086	6993092	+1	SpliceSiteRegion	ENST00000594499_intron_3	RPL13P5	ENSG00000267877	5	1438	ENST00000594499	845	4		
HG344_PATCH	6993086	6993092	+1	SpliceSiteRegion	ENST00000597907_intron_3	LRRC23	ENSG00000268135	14	1032	ENST00000597907	729	5		
HG344_PATCH	6993086	6993092	+1	SpliceSiteRegion	ENST00000601429_intron_2	LRRC23	ENSG00000268135	14	1032	ENST00000601429	693	6		
HG344_PATCH	6993086	6993092	+1	SpliceSiteRegion	ENST00000601842_intron_2	RPL13P5	ENSG00000267877	5	1438	ENST00000601842	587	3		
HG344_PATCH	6993535	6993538	+1	SpliceSiteRegion	exon_HG344_PATCH_6993535_6993602	RPL13P5	ENSG00000267877	5	1438	ENST00000601842	587	3	3	ALTTENATIVE_5SS
HG344_PATCH	6993535	6993538	+1	SpliceSiteRegion	exon_HG344_PATCH_6993535_6993905	RPL13P5	ENSG00000267877	5	1438	ENST00000594499	845	4	4	ALTTENATIVE_5SS
HG344_PATCH	6993906	6998906	+1	Downstream	ENST00000594499	RPL13P5	ENSG00000267877	5	1438	ENST00000594499	845	4		
HG344_PATCH	6994849	6999849	+1	Downstream	ENST00000601959	DSTNP2	ENSG00000269361	2	1105	ENST00000601959	515	2		
HG344_PATCH	6994951	6999951	+1	Downstream	ENST00000602392	DSTNP2	ENSG00000269361	2	1105	ENST00000602392	1105	1		
HG344_PATCH	6998523	7003523	+1	Upstream	ENST00000598174	SPSB2	ENSG00000268190	5	804	ENST00000598174	404	4		
HG344_PATCH	6994814	6994817	+1	SpliceSiteRegion	exon_HG344_PATCH_6994814_6994848	DSTNP2	ENSG00000269361	2	1105	ENST00000601959	515	2	2	ALTTENATIVE_POLY_A
HG344_PATCH	6994542	6994544	+1	SpliceSiteDonor	exon_HG344_PATCH_6994062_6994541	DSTNP2	ENSG00000269361	2	1105	ENST00000601959	515	2	1	ALTTENATIVE_PROMOMOTER
HG344_PATCH	6994539	6994542	+1	SpliceSiteRegion	exon_HG344_PATCH_6994062_6994541	DSTNP2	ENSG00000269361	2	1105	ENST00000601959	515	2	1	ALTTENATIVE_PROMOMOTER
HG344_PATCH	6994812	6994814	+1	SpliceSiteAcceptor	exon_HG344_PATCH_6994814_6994848	DSTNP2	ENSG00000269361	2	1105	ENST00000601959	515	2	2	ALTTENATIVE_POLY_A
HG344_PATCH	6998470	6998473	-1	SpliceSiteRegion	exon_HG344_PATCH_6998470_6998522	SPSB2	ENSG00000268190	5	804	ENST00000598174	404	4	1	ALTTENATIVE_PROMOMOTER
HG344_PATCH	6998468	6998470	-1	SpliceSiteDonor	exon_HG344_PATCH_6998470_6998522	SPSB2	ENSG00000268190	5	804	ENST00000598174	404	4	1	ALTTENATIVE_PROMOMOTER
HG344_PATCH	7008897	7013897	+1	Upstream	ENST00000598122	LRRC23	ENSG00000268135	14	1032	ENST00000598122	1032	8		
HG344_PATCH	7008955	7013955	+1	Upstream	ENST00000598978	LRRC23	ENSG00000268135	14	1032	ENST00000598978	189	7		
HG344_PATCH	7008998	7013998	+1	Upstream	ENST00000593557	LRRC23	ENSG00000268135	14	1032	ENST00000593557	189	5		
HG344_PATCH	7009005	7014005	+1	Upstream	ENST00000600515	LRRC23	ENSG00000268135	14	1032	ENST00000600515	939	7		
HG344_PATCH	7009027	7014027	+1	Upstream	ENST00000595126	LRRC23	ENSG00000268135	14	1032	ENST00000595126	598	3		
HG344_PATCH	7055631	7070480	+1	Gene	ENSG00000268954	PTPN6	ENSG00000268954	25	1875					
HG344_PATCH	7055631	7061344	+1	Transcript	ENST00000593966	PTPN6	ENSG00000268954	25	1875	ENST00000593966	593	3		
HG344_PATCH	7055631	7055903	+1	Exon	exon_HG344_PATCH_7055631_7055902	PTPN6	ENSG00000268954	25	1875	ENST00000593966	593	3	1	ALTTENATIVE_3SS
HG344_PATCH	7060772	7060895	+1	Exon	exon_HG344_PATCH_7060772_7060894	PTPN6	ENSG00000268954	25	1875	ENST00000593966	593	3	2	ALTTENATIVE_3SS
HG344_PATCH	7061146	7061344	+1	Exon	exon_HG344_PATCH_7061146_7061343	PTPN6	ENSG00000268954	25	1875	ENST00000593966	593	3	3	ALTTENATIVE_5SS
HG344_PATCH	7055903	7060772	+1	Intron	ENST00000593966_intron_1	PTPN6	ENSG00000268954	25	1875	ENST00000593966	593	3		
HG344_PATCH	7060895	7061146	+1	Intron	ENST00000593966_intron_2	PTPN6	ENSG00000268954	25	1875	ENST00000593966	593	3		
HG344_PATCH	7060538	7064353	+1	Transcript	ENST00000593615	PTPN6	ENSG00000268954	25	1875	ENST00000593615	432	4		
HG344_PATCH	7061146	7061341	+1	Cds	CDS_HG344_PATCH_7061146_7061340	PTPN6	ENSG00000268954	25	1875	ENST00000593615	432	4		
HG344_PATCH	7063968	7064158	+1	Cds	CDS_HG344_PATCH_7063968_7064157	PTPN6	ENSG00000268954	25	1875	ENST00000593615	432	4		
HG344_PATCH	7064314	7064353	+1	Cds	CDS_HG344_PATCH_7064314_7064352	PTPN6	ENSG00000268954	25	1875	ENST00000593615	432	4		
HG344_PATCH	7060676	7060684	+1	Cds	CDS_HG344_PATCH_7060676_7060683	PTPN6	ENSG00000268954	25	1875	ENST00000593615	432	4		
HG344_PATCH	7060538	7060676	+1	Utr5prime	exon_HG344_PATCH_7060538_7060683	PTPN6	ENSG00000268954	25	1875	ENST00000593615	432	4	1	ALTTENATIVE_3SS
HG344_PATCH	7064314	7064353	+1	Exon	exon_HG344_PATCH_7064314_7064352	PTPN6	ENSG00000268954	25	1875	ENST00000593615	432	4	4	ALTTENATIVE_5SS
HG344_PATCH	7063968	7064158	+1	Exon	exon_HG344_PATCH_7063968_7064157	PTPN6	ENSG00000268954	25	1875	ENST00000593615	432	4	3	ALTTENATIVE_3SS
HG344_PATCH	7060538	7060684	+1	Exon	exon_HG344_PATCH_7060538_7060683	PTPN6	ENSG00000268954	25	1875	ENST00000593615	432	4	1	ALTTENATIVE_3SS
HG344_PATCH	7061146	7061341	+1	Exon	exon_HG344_PATCH_7061146_7061340	PTPN6	ENSG00000268954	25	1875	ENST00000593615	432	4	2	ALTTENATIVE_3SS
HG344_PATCH	7060684	7061146	+1	Intron	ENST00000593615_intron_1	PTPN6	ENSG00000268954	25	1875	ENST00000593615	432	4		
HG344_PATCH	7061341	7063968	+1	Intron	ENST00000593615_intron_2	PTPN6	ENSG00000268954	25	1875	ENST00000593615	432	4		
HG344_PATCH	7064158	7064314	+1	Intron	ENST00000593615_intron_3	PTPN6	ENSG00000268954	25	1875	ENST00000593615	432	4		
HG344_PATCH	7055773	7064337	+1	Transcript	ENST00000601527	PTPN6	ENSG00000268954	25	1875	ENST00000601527	538	4		
HG344_PATCH	7063968	7064158	+1	Exon	exon_HG344_PATCH_7063968_7064157	PTPN6	ENSG00000268954	25	1875	ENST00000601527	538	4	3	ALTTENATIVE_3SS
HG344_PATCH	7064314	7064337	+1	Exon	exon_HG344_PATCH_7064314_7064336	PTPN6	ENSG00000268954	25	1875	ENST00000601527	538	4	4	ALTTENATIVE_5SS
HG344_PATCH	7061146	7061341	+1	Exon	exon_HG344_PATCH_7061146_7061340	PTPN6	ENSG00000268954	25	1875	ENST00000601527	538	4	2	ALTTENATIVE_3SS
HG344_PATCH	7055773	7055903	+1	Exon	exon_HG344_PATCH_7055773_7055902	PTPN6	ENSG00000268954	25	1875	ENST00000601527	538	4	1	ALTTENATIVE_3SS
HG344_PATCH	7055903	7061146	+1	Intron	ENST00000601527_intron_1	PTPN6	ENSG00000268954	25	1875	ENST00000601527	538	4		
HG344_PATCH	7061341	7063968	+1	Intron	ENST00000601527_intron_2	PTPN6	ENSG00000268954	25	1875	ENST00000601527	538	4		
HG344_PATCH	7064158	7064314	+1	Intron	ENST00000601527_intron_3	PTPN6	ENSG00000268954	25	1875	ENST00000601527	538	4		
HG344_PATCH	7055873	7064431	+1	Transcript	ENST00000598477	PTPN6	ENSG00000268954	25	1875	ENST00000598477	759	5		
HG344_PATCH	7063968	7064158	+1	Exon	exon_HG344_PATCH_7063968_7064157	PTPN6	ENSG00000268954	25	1875	ENST00000598477	759	5	4	ALTTENATIVE_3SS
HG344_PATCH	7064314	7064431	+1	Exon	exon_HG344_PATCH_7064314_7064430	PTPN6	ENSG00000268954	25	1875	ENST00000598477	759	5	5	ALTTENATIVE_5SS
HG344_PATCH	7055873	7055903	+1	Exon	exon_HG344_PATCH_7055873_7055902	PTPN6	ENSG00000268954	25	1875	ENST00000598477	759	5	1	ALTTENATIVE_3SS
HG344_PATCH	7060668	7060895	+1	Exon	exon_HG344_PATCH_7060668_7060894	PTPN6	ENSG00000268954	25	1875	ENST00000598477	759	5	2	ALTTENATIVE_3SS
HG344_PATCH	7061146	7061341	+1	Exon	exon_HG344_PATCH_7061146_7061340	PTPN6	ENSG00000268954	25	1875	ENST00000598477	759	5	3	ALTTENATIVE_3SS
HG344_PATCH	7055903	7060668	+1	Intron	ENST00000598477_intron_1	PTPN6	ENSG00000268954	25	1875	ENST00000598477	759	5		
HG344_PATCH	7060895	7061146	+1	Intron	ENST00000598477_intron_2	PTPN6	ENSG00000268954	25	1875	ENST00000598477	759	5		
HG344_PATCH	7061341	7063968	+1	Intron	ENST00000598477_intron_3	PTPN6	ENSG00000268954	25	1875	ENST00000598477	759	5		
HG344_PATCH	7064158	7064314	+1	Intron	ENST00000598477_intron_4	PTPN6	ENSG00000268954	25	1875	ENST00000598477	759	5		
HG344_PATCH	7060519	7064011	+1	Transcript	ENST00000596748	PTPN6	ENSG00000268954	25	1875	ENST00000596748	592	4		
HG344_PATCH	7063968	7064011	+1	Exon	exon_HG344_PATCH_7063968_7064010	PTPN6	ENSG00000268954	25	1875	ENST00000596748	592	4	4	ALTTENATIVE_5SS
HG344_PATCH	7060772	7060895	+1	Exon	exon_HG344_PATCH_7060772_7060894	PTPN6	ENSG00000268954	25	1875	ENST00000596748	592	4	2	ALTTENATIVE_3SS
HG344_PATCH	7061075	7061341	+1	Exon	exon_HG344_PATCH_7061075_7061340	PTPN6	ENSG00000268954	25	1875	ENST00000596748	592	4	3	ALTTENATIVE_3SS
HG344_PATCH	7060519	7060679	+1	Exon	exon_HG344_PATCH_7060519_7060678	PTPN6	ENSG00000268954	25	1875	ENST00000596748	592	4	1	ALTTENATIVE_5SS
HG344_PATCH	7060679	7060772	+1	Intron	ENST00000596748_intron_1	PTPN6	ENSG00000268954	25	1875	ENST00000596748	592	4		
HG344_PATCH	7060895	7061075	+1	Intron	ENST00000596748_intron_2	PTPN6	ENSG00000268954	25	1875	ENST00000596748	592	4		
HG344_PATCH	7061341	7063968	+1	Intron	ENST00000596748_intron_3	PTPN6	ENSG00000268954	25	1875	ENST00000596748	592	4		
HG344_PATCH	7060536	7064350	+1	Transcript	ENST00000594603	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6		
HG344_PATCH	7063968	7064017	+1	Cds	CDS_HG344_PATCH_7063968_7064016	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6		
HG344_PATCH	7061146	7061341	+1	Cds	CDS_HG344_PATCH_7061146_7061340	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6		
HG344_PATCH	7060676	7060684	+1	Cds	CDS_HG344_PATCH_7060676_7060683	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6		
HG344_PATCH	7060772	7060895	+1	Cds	CDS_HG344_PATCH_7060772_7060894	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6		
HG344_PATCH	7064314	7064350	+1	Cds	CDS_HG344_PATCH_7064314_7064349	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6		
HG344_PATCH	7064117	7064158	+1	Cds	CDS_HG344_PATCH_7064117_7064157	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6		
HG344_PATCH	7060536	7060676	+1	Utr5prime	exon_HG344_PATCH_7060536_7060683	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6	1	ALTTENATIVE_3SS
HG344_PATCH	7060772	7060895	+1	Exon	exon_HG344_PATCH_7060772_7060894	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6	2	ALTTENATIVE_3SS
HG344_PATCH	7064314	7064350	+1	Exon	exon_HG344_PATCH_7064314_7064349	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6	6	ALTTENATIVE_5SS
HG344_PATCH	7061146	7061341	+1	Exon	exon_HG344_PATCH_7061146_7061340	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6	3	ALTTENATIVE_3SS
HG344_PATCH	7063968	7064017	+1	Exon	exon_HG344_PATCH_7063968_7064016	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6	4	ALTTENATIVE_5SS
HG344_PATCH	7060536	7060684	+1	Exon	exon_HG344_PATCH_7060536_7060683	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6	1	ALTTENATIVE_3SS
HG344_PATCH	7064117	7064158	+1	Exon	exon_HG344_PATCH_7064117_7064157	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6	5	ALTTENATIVE_3SS
HG344_PATCH	7060684	7060772	+1	Intron	ENST00000594603_intron_1	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6		
HG344_PATCH	7060895	7061146	+1	Intron	ENST00000594603_intron_2	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6		
HG344_PATCH	7061341	7063968	+1	Intron	ENST00000594603_intron_3	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6		
HG344_PATCH	7064017	7064117	+1	Intron	ENST00000594603_intron_4	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6		
HG344_PATCH	7064158	7064314	+1	Intron	ENST00000594603_intron_5	PTPN6	ENSG00000268954	25	1875	ENST00000594603	452	6		
HG344_PATCH	7068485	7070480	+1	Transcript	ENST00000597701	PTPN6	ENSG00000268954	25	1875	ENST00000597701	705	6		
HG344_PATCH	7070289	7070480	+1	Exon	exon_HG344_PATCH_7070289_7070479	PTPN6	ENSG00000268954	25	1875	ENST00000597701	705	6	6	ALTTENATIVE_5SS
HG344_PATCH	7069969	7070109	+1	Exon	exon_HG344_PATCH_7069969_7070108	PTPN6	ENSG00000268954	25	1875	ENST00000597701	705	6	5	ALTTENATIVE_3SS
HG344_PATCH	7068485	7068547	+1	Exon	exon_HG344_PATCH_7068485_7068546	PTPN6	ENSG00000268954	25	1875	ENST00000597701	705	6	1	ALTTENATIVE_PROMOMOTER
HG344_PATCH	7069507	7069599	+1	Exon	exon_HG344_PATCH_7069507_7069598	PTPN6	ENSG00000268954	25	1875	ENST00000597701	705	6	4	ALTTENATIVE_5SS
HG344_PATCH	7069090	7069158	+1	Exon	exon_HG344_PATCH_7069090_7069157	PTPN6	ENSG00000268954	25	1875	ENST00000597701	705	6	2	ALTTENATIVE_3SS
HG344_PATCH	7069251	7069403	+1	Exon	exon_HG344_PATCH_7069251_7069402	PTPN6	ENSG00000268954	25	1875	ENST00000597701	705	6	3	SKIPPED
HG344_PATCH	7068547	7069090	+1	Intron	ENST00000597701_intron_1	PTPN6	ENSG00000268954	25	1875	ENST00000597701	705	6		
HG344_PATCH	7069158	7069251	+1	Intron	ENST00000597701_intron_2	PTPN6	ENSG00000268954	25	1875	ENST00000597701	705	6		
HG344_PATCH	7069403	7069507	+1	Intron	ENST00000597701_intron_3	PTPN6	ENSG00000268954	25	1875	ENST00000597701	705	6		
HG344_PATCH	7069599	7069969	+1	Intron	ENST00000597701_intron_4	PTPN6	ENSG00000268954	25	1875	ENST00000597701	705	6		
HG344_PATCH	7070109	7070289	+1	Intron	ENST00000597701_intron_5	PTPN6	ENSG00000268954	25	1875	ENST00000597701	705	6		
HG344_PATCH	7060519	7070480	+1	Transcript	ENST00000600446	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15		
HG344_PATCH	7067082	7067237	+1	Exon	exon_HG344_PATCH_7067082_7067236	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15	10	SKIPPED
HG344_PATCH	7063968	7064158	+1	Exon	exon_HG344_PATCH_7063968_7064157	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15	3	ALTTENATIVE_3SS
HG344_PATCH	7069969	7070109	+1	Exon	exon_HG344_PATCH_7069969_7070108	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15	14	ALTTENATIVE_3SS
HG344_PATCH	7064823	7064920	+1	Exon	exon_HG344_PATCH_7064823_7064919	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15	6	SKIPPED
HG344_PATCH	7060772	7061341	+1	Exon	exon_HG344_PATCH_7060772_7061340	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15	2	ALTTENATIVE_3SS
HG344_PATCH	7069507	7069599	+1	Exon	exon_HG344_PATCH_7069507_7069598	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15	13	ALTTENATIVE_5SS
HG344_PATCH	7065305	7065385	+1	Exon	exon_HG344_PATCH_7065305_7065384	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15	7	SKIPPED
HG344_PATCH	7064535	7064649	+1	Exon	exon_HG344_PATCH_7064535_7064648	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15	5	ALTTENATIVE_5SS
HG344_PATCH	7064314	7064431	+1	Exon	exon_HG344_PATCH_7064314_7064430	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15	4	ALTTENATIVE_5SS
HG344_PATCH	7070289	7070480	+1	Exon	exon_HG344_PATCH_7070289_7070479	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15	15	ALTTENATIVE_5SS
HG344_PATCH	7060519	7060684	+1	Exon	exon_HG344_PATCH_7060519_7060683	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15	1	ALTTENATIVE_3SS
HG344_PATCH	7066817	7066949	+1	Exon	exon_HG344_PATCH_7066817_7066948	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15	9	SKIPPED
HG344_PATCH	7069090	7069158	+1	Exon	exon_HG344_PATCH_7069090_7069157	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15	11	ALTTENATIVE_3SS
HG344_PATCH	7069251	7069403	+1	Exon	exon_HG344_PATCH_7069251_7069402	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15	12	SKIPPED
HG344_PATCH	7065582	7065732	+1	Exon	exon_HG344_PATCH_7065582_7065731	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15	8	SKIPPED
HG344_PATCH	7060684	7060772	+1	Intron	ENST00000600446_intron_1	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15		
HG344_PATCH	7061341	7063968	+1	Intron	ENST00000600446_intron_2	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15		
HG344_PATCH	7064158	7064314	+1	Intron	ENST00000600446_intron_3	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15		
HG344_PATCH	7064431	7064535	+1	Intron	ENST00000600446_intron_4	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15		
HG344_PATCH	7064649	7064823	+1	Intron	ENST00000600446_intron_5	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15		
HG344_PATCH	7064920	7065305	+1	Intron	ENST00000600446_intron_6	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15		
HG344_PATCH	7065385	7065582	+1	Intron	ENST00000600446_intron_7	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15		
HG344_PATCH	7065732	7066817	+1	Intron	ENST00000600446_intron_8	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15		
HG344_PATCH	7066949	7067082	+1	Intron	ENST00000600446_intron_9	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15		
HG344_PATCH	7067237	7069090	+1	Intron	ENST00000600446_intron_10	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15		
HG344_PATCH	7069158	7069251	+1	Intron	ENST00000600446_intron_11	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15		
HG344_PATCH	7069403	7069507	+1	Intron	ENST00000600446_intron_12	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15		
HG344_PATCH	7069599	7069969	+1	Intron	ENST00000600446_intron_13	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15		
HG344_PATCH	7070109	7070289	+1	Intron	ENST00000600446_intron_14	PTPN6	ENSG00000268954	25	1875	ENST00000600446	2412	15		
HG344_PATCH	7055737	7064426	+1	Transcript	ENST00000595104	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5		
HG344_PATCH	7055889	7055903	+1	Cds	CDS_HG344_PATCH_7055889_7055902	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5		
HG344_PATCH	7060772	7060895	+1	Cds	CDS_HG344_PATCH_7060772_7060894	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5		
HG344_PATCH	7061276	7061316	+1	Cds	CDS_HG344_PATCH_7061276_7061312	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5		
HG344_PATCH	7055737	7055889	+1	Utr5prime	exon_HG344_PATCH_7055737_7055902	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5	1	ALTTENATIVE_3SS
HG344_PATCH	7061316	7061341	+1	Utr3prime	exon_HG344_PATCH_7061276_7061340	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5	3	ALTTENATIVE_3SS
HG344_PATCH	7063968	7064158	+1	Utr3prime	exon_HG344_PATCH_7063968_7064157	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5	4	ALTTENATIVE_3SS
HG344_PATCH	7064314	7064426	+1	Utr3prime	exon_HG344_PATCH_7064314_7064425	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5	5	ALTTENATIVE_5SS
HG344_PATCH	7055737	7055903	+1	Exon	exon_HG344_PATCH_7055737_7055902	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5	1	ALTTENATIVE_3SS
HG344_PATCH	7063968	7064158	+1	Exon	exon_HG344_PATCH_7063968_7064157	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5	4	ALTTENATIVE_3SS
HG344_PATCH	7064314	7064426	+1	Exon	exon_HG344_PATCH_7064314_7064425	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5	5	ALTTENATIVE_5SS
HG344_PATCH	7060772	7060895	+1	Exon	exon_HG344_PATCH_7060772_7060894	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5	2	ALTTENATIVE_3SS
HG344_PATCH	7061276	7061341	+1	Exon	exon_HG344_PATCH_7061276_7061340	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5	3	ALTTENATIVE_3SS
HG344_PATCH	7055903	7060772	+1	Intron	ENST00000595104_intron_1	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5		
HG344_PATCH	7060895	7061276	+1	Intron	ENST00000595104_intron_2	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5		
HG344_PATCH	7061341	7063968	+1	Intron	ENST00000595104_intron_3	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5		
HG344_PATCH	7064158	7064314	+1	Intron	ENST00000595104_intron_4	PTPN6	ENSG00000268954	25	1875	ENST00000595104	177	5		
HG344_PATCH	7060432	7070477	+1	Transcript	ENST00000595623	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16		
HG344_PATCH	7061146	7061341	+1	Cds	CDS_HG344_PATCH_7061146_7061340	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16		
HG344_PATCH	7069251	7069403	+1	Cds	CDS_HG344_PATCH_7069251_7069402	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16		
HG344_PATCH	7064314	7064431	+1	Cds	CDS_HG344_PATCH_7064314_7064430	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16		
HG344_PATCH	7060676	7060684	+1	Cds	CDS_HG344_PATCH_7060676_7060683	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16		
HG344_PATCH	7060772	7060895	+1	Cds	CDS_HG344_PATCH_7060772_7060894	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16		
HG344_PATCH	7064823	7064920	+1	Cds	CDS_HG344_PATCH_7064823_7064919	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16		
HG344_PATCH	7065305	7065385	+1	Cds	CDS_HG344_PATCH_7065305_7065384	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16		
HG344_PATCH	7063968	7064158	+1	Cds	CDS_HG344_PATCH_7063968_7064157	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16		
HG344_PATCH	7064535	7064649	+1	Cds	CDS_HG344_PATCH_7064535_7064648	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16		
HG344_PATCH	7067082	7067237	+1	Cds	CDS_HG344_PATCH_7067082_7067236	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16		
HG344_PATCH	7069507	7069599	+1	Cds	CDS_HG344_PATCH_7069507_7069598	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16		
HG344_PATCH	7066817	7066949	+1	Cds	CDS_HG344_PATCH_7066817_7066948	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16		
HG344_PATCH	7065582	7065732	+1	Cds	CDS_HG344_PATCH_7065582_7065731	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16		
HG344_PATCH	7069969	7070084	+1	Cds	CDS_HG344_PATCH_7069969_7070080	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16		
HG344_PATCH	7069090	7069158	+1	Cds	CDS_HG344_PATCH_7069090_7069157	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16		
HG344_PATCH	7060432	7060676	+1	Utr5prime	exon_HG344_PATCH_7060432_7060683	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16	1	ALTTENATIVE_3SS
HG344_PATCH	7070084	7070109	+1	Utr3prime	exon_HG344_PATCH_7069969_7070108	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16	15	ALTTENATIVE_3SS
HG344_PATCH	7070289	7070477	+1	Utr3prime	exon_HG344_PATCH_7070289_7070476	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16	16	ALTTENATIVE_5SS
HG344_PATCH	7067082	7067237	+1	Exon	exon_HG344_PATCH_7067082_7067236	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16	11	SKIPPED
HG344_PATCH	7063968	7064158	+1	Exon	exon_HG344_PATCH_7063968_7064157	PTPN6	ENSG00000268954	25	1875	ENST00000595623	1788	16	4	ALTTENATIVE_3SS
